match_id,team_id,minute,second,taker_id,keeper_id,foot,is_goal
xvWl55L,Ew4Gg,17,11,RxYW8nEZ,NEd0YpEj,right,TRUE
goZNJoE,GLB6L,83,26,yLQAMdLD,NEd0YpEj,right,TRUE
x6J4aax,6gKRE,72,57,PEjpr2x4,NEd0YpEj,right,TRUE
ganPz5x,LVJ1L,24,20,7gGkvDgw,NEd0YpEj,right,TRUE
EyWMnXx,LVJ1L,58,46,yx6qkmg9,NEd0YpEj,right,TRUE
grbYB2g,gWb3E,125,7,GLBvBPL4,NEd0YpEj,right,TRUE
gGl0Wkx,LQK1g,17,40,7gGAqDLw,NEd0YpEj,right,TRUE
grbYB2g,gWb3E,123,47,7EA1GZE4,NEd0YpEj,left,TRUE
LlZmJZg,grZYg,122,14,4Ew9VPNx,NEd0YpEj,right,TRUE
EeXNXQL,JEy1E,47,39,PEjpr2x4,NEd0YpEj,right,TRUE
xY8y53g,EeM6E,53,41,7EA1GZE4,NEd0YpEj,left,FALSE
grbYB2g,gWb3E,121,11,1x526MLK,NEd0YpEj,right,TRUE
g0VVRvL,GLB6L,61,58,yLQAMdLD,NEd0YpEj,right,TRUE
LlZmJZg,grZYg,126,42,0LprrAgd,NEd0YpEj,right,TRUE
EeXN6XL,GL2Qx,38,55,JEyGvoxk,NEd0YpEj,right,TRUE
EAKBKbx,EeM6E,68,6,yx6zY3x9,NEd0YpEj,right,FALSE
g1oYwbL,Vga2x,28,23,bED5Omg7,NEd0YpEj,left,TRUE
EXjKklx,gWKWg,63,2,GLmRGywE,NEd0YpEj,right,FALSE
grbYB2g,gWb3E,122,26,GLO5e1og,NEd0YpEj,left,FALSE
x6J4aax,6gKRE,46,14,PEjpr2x4,NEd0YpEj,right,FALSE
LlZmJZg,grZYg,125,8,7EAYpZE4,NEd0YpEj,right,TRUE
grbNMYg,bg0Qx,55,45,yx6eOQ7g,NEd0YpEj,left,FALSE
LRG9OoE,pEPeg,39,49,MxMX8ngr,NEd0YpEj,left,FALSE
L2eQv9x,gWKWg,64,57,0gJnw8gj,NEd0YpEj,right,TRUE
grbYB2g,gWb3E,126,25,RxYDmZgZ,NEd0YpEj,left,TRUE
xvprovE,grJ5g,19,29,YgkvAW0E,NEd0YpEj,right,TRUE
grMJJlE,EeA6E,91,20,Bx47oAg2,3EeBdKg4,right,TRUE
LRQ4jox,xbaAg,79,20,NEq72ox2,3EeBdKg4,right,TRUE
EjYld7L,EjpDx,67,51,1gopDvx9,3EeBdKg4,left,TRUE
grRwAbg,Ew0pg,76,59,RxY0lW4g,RxYZ1YLZ,right,TRUE
g9p14rE,x3D9L,33,4,bEXGp8Ld,RxYZ1YLZ,left,FALSE
Ed5qOpg,bED4E,56,47,yLQADdLD,RxYZ1YLZ,right,FALSE
LlKqYQx,Ew0pg,53,39,RxY0lW4g,RxYZ1YLZ,right,TRUE
EPbnWex,bED4E,29,17,0LpX3eLd,RxYZ1YLZ,left,TRUE
g70e80x,EDDJE,16,38,jL8zlvg2,PEjRN9E4,right,TRUE
EPMq1qg,Eq1WE,61,34,GLmlq0xj,PEjRN9E4,right,TRUE
goDrY0x,LO83E,81,47,bg0N4PLj,PEjRN9E4,right,FALSE
Eyako1E,x5YPx,93,3,WNEqaOE2,PEjRN9E4,right,FALSE
gnZ8mwg,EjpDx,76,39,0gJeleEj,PEjRN9E4,right,FALSE
g7yW9BL,goyzL,24,59,PLld7RLM,PEjRN9E4,right,TRUE
Ej1mrrL,Lm09x,93,17,bEDnvJx7,PEjRN9E4,right,TRUE
ED5mzMg,x3ZQg,10,18,PLlD43LM,PEjRN9E4,left,TRUE
x69k1Jg,LQ0wx,9,32,yx6eDXrg,PEjRN9E4,right,TRUE
Ew3weKE,gWkdg,73,58,5x34ZWLq,PEjRN9E4,right,TRUE
g7yW9BL,goyzL,73,46,PLld7RLM,PEjRN9E4,right,TRUE
xvp7rqE,gWkdg,94,26,1x5AbWqx,PEjRN9E4,right,TRUE
x40ykkx,LQ0wx,48,19,1goGV0g9,PEjRN9E4,right,FALSE
EDZG84x,LBB2L,71,28,zLVqWbxY,PEjRN9E4,right,TRUE
Ew0vVVg,x5YPx,78,36,1x54aXgK,PEjRN9E4,right,TRUE
grbr8Jg,L2N6L,81,44,jL8b15g2,PEjRN9E4,left,FALSE
x6Qqkrg,gWKWg,35,55,pgWOy5gy,4EwB8GLp,right,FALSE
LmlZrwx,PEjDx,62,1,17EAP7L4,4EwB8GLp,right,TRUE
goqVw3L,EeMqX,61,24,0Lzl0PGg,Bx4vA0E2,right,TRUE
L8q4YmE,gnd5L,56,18,pEPvNdqx,Bx4vA0E2,left,FALSE
LQwob9g,xvyDg,77,24,7g1yOGgm,Bx4vA0E2,right,TRUE
EX10j0g,xMleg,55,54,Vg9p63E3,Bx4vA0E2,left,TRUE
gGvR6VE,EeA6E,22,45,Bx47oAg2,Bx4vA0E2,right,TRUE
gr4OBJL,xbaKJ,12,38,yLQ1OmLD,bEXGOVLd,left,TRUE
gnDb2BL,L28mg,16,22,pgW0R5xy,7gGAbALw,right,FALSE
gKdXM8x,Vga2x,23,5,7g1yZQgm,7gGAbALw,right,FALSE
EAwy26x,x3D9L,45,15,1goO29g9,7gGAbALw,right,TRUE
g7njm1E,gKlax,92,51,5x35lzoE,7gGAbALw,right,TRUE
EqpNj7L,7gGeL,70,56,JEyW3Jxk,7gGAbALw,right,TRUE
x5aw7bx,x490L,86,14,ZgnpqBLp,7gGAbALw,right,TRUE
gK8lnmx,zLV6L,64,3,1x5R4RLK,7gGAbALw,right,FALSE
EXDZVQE,g057x,26,12,pgWYk5Ly,7gGAbALw,left,TRUE
grAYZeE,LBAax,65,58,8JEyb1gk,7gGAbALw,right,TRUE
EAwypQx,EAo7x,62,2,RxYAYGxZ,7gGAbALw,left,TRUE
LOvXXlx,gGvWE,74,35,1x5R4RLK,7gGAbALw,right,TRUE
grAY5eE,0gJwx,7,59,0gJADpEj,7gGAbALw,right,TRUE
gKeeb9L,EeM6E,75,33,1x5On0EK,7gGAbALw,right,TRUE
LBlvVPg,NEdpE,42,20,0g7vV9Ed,7gGAbALw,right,TRUE
LQQoP9L,bED4E,8,27,0LpX3eLd,7gGAbALw,left,TRUE
gKeewQL,7gGeL,15,10,JEyW3Jxk,7gGAbALw,right,TRUE
gJ4XM7L,bg0Qx,62,13,0gJjq8gj,7gGAbALw,right,TRUE
gKdXyax,EwbvL,76,42,JEy7daxk,7gGAbALw,right,TRUE
xY9mYZx,gKlax,54,0,QEZWeRge,7gGAbALw,right,TRUE
LQ4wp9x,GLB6L,44,51,yLQAMdLD,7gGAbALw,right,TRUE
grAY5eE,0gJwx,47,2,GLBPrdg4,7gGAbALw,right,TRUE
gKDO1mx,Ew4Gg,41,15,RxYW8nEZ,7gGAbALw,right,FALSE
gkKna6g,QEZRE,91,50,7gGV6vEw,GLRnW1Lj,right,FALSE
xY8w1yg,gGvWE,58,17,bEXQ2lzg,GLRnW1Lj,right,TRUE
ED5dJJg,gWKWg,3,43,0gJnw8gj,GLRnW1Lj,right,TRUE
xM3KvpE,0gJwx,75,41,jL87Vmx2,GLRnW1Lj,right,TRUE
g0VVBmL,EjYZL,20,39,1x53mbEK,GLRnW1Lj,right,TRUE
xY9Wj3x,g1eJg,4,1,ZgnRjbgp,GLRnW1Lj,left,TRUE
gKBaORE,LzRvL,50,46,YgkvDVJE,GLRnW1Lj,right,TRUE
ganPN8x,gKlax,41,35,5x35lzoE,GLRnW1Lj,right,TRUE
gJjPywg,NEdpE,79,47,RxYaQkxZ,GLRnW1Lj,left,TRUE
LQbbn4E,gWKWg,68,33,yx6B6rx9,GLRnW1Lj,right,FALSE
EeXN3XL,grJ5g,66,8,0LzwB4Ez,GLRnW1Lj,right,TRUE
gaX63WE,Vga2x,84,42,7gGn2mkE,GLRnW1Lj,right,FALSE
EA4XXjL,gGvWE,91,55,7gG08Xxw,GLRnW1Lj,left,FALSE
EZN1YWE,g0kPE,75,38,Zgnrqbgp,GLRnW1Lj,left,TRUE
EZN1YWE,g0kPE,50,49,Zgnrqbgp,GLRnW1Lj,left,TRUE
Ej159AL,PEjDx,36,23,7EAK97x4,GLRnW1Lj,right,TRUE
gawMD2L,Vga2x,13,52,7g1yZQgm,GLRnW1Lj,right,TRUE
EyZBzXg,gGJkE,4,2,l4EwdBgp,1x5NObLK,right,TRUE
xbn3NAx,gWYKL,72,15,0Lzlevgz,1x5NObLK,left,TRUE
EyWXXPx,gak5L,39,7,jL8AbVE2,1x5NObLK,right,TRUE
gJo9m3x,Lp125,51,26,pgWk1XKg,1x5NObLK,right,TRUE
LmKWq3g,EqrMe,11,50,pEPvazbx,1x5NObLK,left,TRUE
xvDaRDE,Lp125,62,44,QEZ1wdLe,1x5NObLK,right,TRUE
EwaW8Vx,gnn5g,64,17,RxY88MgZ,1x5NObLK,right,TRUE
LR9mb1x,Ew7bE,46,52,vgrX8YLk,1x5NObLK,right,FALSE
gWNZzWE,EydM2,54,22,7g1aN0gm,1x5NObLK,right,TRUE
EyYVoXE,g9m5g,82,45,GLRNmbLj,1x5NObLK,right,TRUE
gKyaQRL,gnleB,31,58,pgW7W5gy,1x5NObLK,right,FALSE
L22zXOL,LzqXx,25,16,1gov53E9,1x5NObLK,right,FALSE
g1kw63L,gnleB,92,6,Ygk24zEd,1x5NObLK,right,FALSE
EweJ1Gx,LO5A5,26,15,0Lzlevgz,1x5NObLK,left,TRUE
gnZ6QDg,Ew7bE,66,22,MxMoljlE,1x5NObLK,right,FALSE
EqpQ4oL,gnn5g,41,36,RxYya4xZ,1x5NObLK,right,TRUE
EPMoeNg,EydM2,11,30,Zxve5Dvg,1x5NObLK,right,FALSE
LBq7vWx,EqrMe,38,12,pEPvazbx,1x5NObLK,left,TRUE
EPDKWzE,gnleB,63,40,6gK8p8xQ,1x5NObLK,right,TRUE
grRBz5g,gak5L,6,59,vgry0bEk,1x5NObLK,right,FALSE
LB1dKPx,Ed7OZ,59,42,NEqWXOx2,1x5NObLK,left,TRUE
Ee32Q6x,g7lla,53,34,ZgnbKbgp,1x5NObLK,right,TRUE
EweJ1Gx,LO5A5,86,18,GLR6py1L,1x5NObLK,right,TRUE
EPrdXbx,x6eer,32,33,5x3DKzLq,1x5NObLK,right,TRUE
Ee7O56x,LQBbE,16,20,QEZjyREe,RxYqoZxZ,left,TRUE
goje1qE,LO1og,12,46,PEjpr2x4,QEZOkRge,right,TRUE
LmpwOMx,LO1og,42,40,PEjpr2x4,QEZOkRge,right,TRUE
Ed68zZx,EDDJE,80,57,zLVp1OgY,rxbvRBxj,left,TRUE
L2p0aQg,gWYKL,83,47,7g1MKrgm,7gGAmWLw,right,FALSE
EDJqm4x,GL2Qx,40,13,YgkQRqLd,7gGAmWLw,left,FALSE
EPrdONx,Ed7OZ,88,28,GLRqNvxj,7gGAmWLw,left,TRUE
EDJqm4x,GL2Qx,63,43,jL8DbJL2,7gGAmWLw,right,TRUE
EDJqm4x,GL2Qx,49,36,jL8DbJL2,7gGAmWLw,right,TRUE
gaw661L,Ed7OZ,81,51,jL8oVzx2,RxYqXYxZ,right,TRUE
gkKRPJg,g9m5g,58,24,Vg95OJrg,RxYqXYxZ,right,FALSE
g0Q61Px,Ed7OZ,57,17,NEqWXOx2,RxYqXYxZ,left,TRUE
x59qvox,EqrMe,47,40,pEPvazbx,RxYqXYxZ,left,TRUE
LQydBdL,gJePE,9,41,Bx4dPRx2,RxYqXYxZ,right,FALSE
goKWlog,Ewkkw,36,34,l4EwdBgp,RxYqXYxZ,right,TRUE
xY9GnMx,xvd8E,47,32,0LzMj4xz,ZxvoA8L0,left,TRUE
gaejB2g,EeMqX,54,18,5x35zqAE,bEX9llgd,right,TRUE
g7V4y1E,EPkbL,64,28,bg0Jpe9L,bEX9llgd,right,TRUE
LODjY5E,xYnYL,36,48,YgkRdqEd,bEX9llgd,right,TRUE
gkJV5zE,xvX2E,95,17,0Lp3enxd,bEX9llgd,right,FALSE
EDD5pME,bEX0E,44,51,0g7bnZEd,bEX9llgd,right,FALSE
gWpW3nx,EwwvE,31,48,Vg90YYE3,bEX9llgd,left,TRUE
xbvJwox,xvX2E,27,33,0Lp3enxd,bEX9llgd,right,TRUE
LpZz9qg,EPkbL,39,22,7g18PbEm,bEX9llgd,right,FALSE
gWmXlOL,EDbrx,9,5,NEqrpypg,1goqYAL9,right,FALSE
g1Qvv5g,xMwnE,56,18,RxYAR8Mx,1goqYAL9,right,TRUE
LmDrNwx,gGvWE,77,38,1x5R4RLK,1goqYAL9,right,TRUE
x4QnaWL,x490L,31,56,VgaGq5La,1goqYAL9,right,TRUE
gWmXrRL,7gGeL,9,26,JEyW3Jxk,1goqYAL9,right,TRUE
EdAb2vg,x490L,58,34,jL87Vmx2,1goqYAL9,right,TRUE
gWmXrRL,7gGeL,59,43,7EAK7ax4,1goqYAL9,right,TRUE
gGyKGvL,x3D9L,45,45,bEXVGlxd,1goqYAL9,right,TRUE
x5jW1qL,LQK1g,39,0,Vg9jn4x3,1goqYAL9,right,TRUE
EdAb2vg,x490L,93,46,vgrZ53gk,1goqYAL9,right,TRUE
gKyP7GL,xMwnE,85,14,rxbYJAgj,1goqYAL9,right,TRUE
gWbPVqE,EwbvL,14,3,YgkZQAEd,1goqYAL9,left,TRUE
Ej15yvL,LOp3E,84,44,7EAPvR7L,1goqYAL9,right,TRUE
EDYl0Mg,0LpBg,69,9,GLR94Dxj,1goqYAL9,right,TRUE
EAwy4Qx,gWKWg,71,3,0gJnw8gj,QEZOdOge,right,TRUE
EwOArbE,0gJwx,23,51,QEZAmWLe,QEZOdOge,right,TRUE
EZ5XOeL,0gJwx,18,56,GLRe1vxj,QEZOdOge,right,TRUE
x5jKv0L,GLB6L,41,36,D7g14EmK,QEZOdOge,right,TRUE
L89nM5E,LlM3E,123,51,pEPKYvLM,QEZOdOge,right,TRUE
EDDYYJE,PEjDx,21,33,7EANvZg4,QEZOdOge,right,TRUE
x4Qn5VL,gWKWg,1,12,0gJnw8gj,QEZOdOge,right,TRUE
EDY0Rmg,LBWoE,125,0,rxbWeALj,QEZOdOge,right,TRUE
g0bpe7L,5x3zg,48,12,ZgnzZ5gp,QEZOdOge,right,TRUE
gKyPnQL,6gKRE,55,14,RxY6rnLZ,QEZOdOge,left,TRUE
EDZ8D4x,gKlax,86,3,5x35lzoE,QEZOdOge,right,TRUE
EDY0Rmg,LBWoE,120,24,0gJeleEj,QEZOdOge,right,TRUE
Eee7WrE,gKlax,32,51,0g74mVxd,QEZOdOge,right,TRUE
x5jW9eL,EjYZL,91,50,yx6B6rx9,QEZOdOge,right,TRUE
LRQe2bx,LBAax,51,16,8JEyb1gk,QEZOdOge,right,TRUE
L89nM5E,LlM3E,120,58,NEqJmOeg,QEZOdOge,right,TRUE
L89nM5E,LlM3E,127,3,7g1aN0gm,QEZOdOge,right,TRUE
EDY0Rmg,LBWoE,126,18,0gJOpwxj,QEZOdOge,right,FALSE
EeDQk1L,GLB6L,58,33,0gJjdpgj,QEZOdOge,right,TRUE
LODlz6E,gnMpE,79,56,1go523L9,QEZOdOge,right,TRUE
EAwy4Qx,gWKWg,40,52,yLQNX0ED,QEZOdOge,right,TRUE
L89nM5E,LlM3E,122,17,0LzqzYxz,QEZOdOge,right,TRUE
EDY0Rmg,LBWoE,121,54,1go0qBx9,QEZOdOge,left,FALSE
EDY0Rmg,LBWoE,123,26,6gKP1ZxQ,QEZOdOge,right,TRUE
gGyKYmL,bg0Qx,47,40,0g75VwLd,QEZOdOge,right,TRUE
LRQe2bx,LBAax,67,51,rxbO4nLj,QEZOdOge,right,TRUE
LlDRZDL,PEjDx,62,56,7EANvZg4,QEZOdOge,right,TRUE
EeDQeDL,gWKWg,17,17,pgWOy5gy,QEZOdOge,right,TRUE
L89nM5E,LlM3E,95,55,NEqJmOeg,QEZOdOge,right,FALSE
EjYyVDL,PEjDx,13,35,17EAP7L4,QEZOdOge,right,FALSE
gaG1yjL,L2OmE,81,55,NEq5nWE2,QEZOdOge,right,TRUE
g9Y323g,GL2Qx,39,50,YgkQRqLd,QEZOdOge,left,TRUE
L89nM5E,LlM3E,125,27,GLOMd6gD,QEZOdOge,left,FALSE
LBDJw2g,LR6PL,35,30,1goRoAE9,lLNnV1LD,right,TRUE
xYVDlML,EPjwx,21,58,0gJj3Xgj,0g7Vz0Ed,right,TRUE
x3vRplg,gJJp8,20,32,6gKZXaEQ,0g7Vz0Ed,right,TRUE
EqpwWWL,g79VL,30,55,VgaAYnga,0g7Vz0Ed,right,TRUE
gkZq7JE,gJePE,50,55,1go00zx9,0g7Vz0Ed,left,TRUE
x4j3JkE,grnJg,97,6,7EAd48L4,0g7Vz0Ed,left,TRUE
x5JkZqL,x5BML,48,8,Vga5Rp2g,0g7Vz0Ed,right,TRUE
g0VNb9L,gJePE,43,28,0LzMj4xz,0g7Vz0Ed,left,TRUE
xYVPG4L,x3Nmg,40,51,0g7b8REd,0g7Vz0Ed,right,FALSE
g0VN66L,LprNM,30,5,PLlrRDgM,0g7Vz0Ed,right,TRUE
g7yNG0L,x3Nmg,73,24,pEPkA4LM,0g7Vz0Ed,right,TRUE
g1z1m5x,Ed7Xk,81,23,vgrYD2Ek,0g7Vz0Ed,right,TRUE
LBQBQWx,x3Nmg,78,5,JEyvRDgk,0g7Vz0Ed,right,TRUE
LRnBW7L,x5BML,34,9,3EeKq6x4,0g7Vz0Ed,right,TRUE
xvobp5L,gJePE,91,16,1go00zx9,0g7Vz0Ed,left,TRUE
EeYGkDE,godWA,69,6,rxbyBAkg,0g7Vz0Ed,right,FALSE
L2M39Zx,x5KqE,95,5,GLmd4oxj,0g7Vz0Ed,right,TRUE
LBQBQWx,x3Nmg,76,34,jL8DbJL2,0g7Vz0Ed,right,FALSE
Lz9oaYx,LVDag,84,20,pEPrM2xM,0g7Vz0Ed,right,TRUE
LVDYyZg,x3Nmg,73,17,Bx43jRg2,0g7Vz0Ed,right,TRUE
gGlRP9x,EDwaz,73,59,QEZWXldg,0g7Vz0Ed,right,TRUE
g0QaYQx,Ednpx,13,32,7g15m90g,7gGA5ALw,right,FALSE
EZ1DWeL,Ednpx,63,31,lLN076gD,7gGA5ALw,right,FALSE
gJ4GwpL,Ew2wL,67,13,5x3p9aLq,7gGA5ALw,right,FALSE
gaX3M2E,g95zg,22,6,Vg9l3rE3,7gGA5ALw,right,FALSE
LmlR69x,gK6RE,10,1,1x5Yn9xK,7gGA5ALw,right,TRUE
EdjqJVx,gGneE,49,17,yLQBDX4E,7gGA5ALw,right,FALSE
LNbdr6L,goyzL,52,11,PLld7RLM,7gGA5ALw,right,TRUE
LzkAQNE,LQy1L,44,12,GLOWn3LD,7gGA5ALw,right,TRUE
EAJnNag,Ew2wL,39,8,PEjDjvx4,7gGA5ALw,left,FALSE
EyJQAXg,L2AQx,61,4,0Lp0OwLd,7gGA5ALw,right,TRUE
x4bQ0RE,gK6RE,75,28,l4EwdBgp,7gGA5ALw,right,TRUE
EjDbnzx,gGbkE,64,23,GL2nAvLP,7gGA5ALw,right,FALSE
goDrB9x,x6m7g,33,14,0gJV94gj,7gGA5ALw,left,TRUE
xvp7RPE,EZpRx,88,18,PLlnr5eg,7gGA5ALw,right,FALSE
goZPm9E,ga52g,66,41,PEjvJ7E4,7gGA5ALw,right,TRUE
EwKZYwE,Eyb1g,91,1,6gKDqRxQ,7gGA5ALw,right,TRUE
x6mnQ7g,LzlWg,53,28,zLVOJmEY,7gGA5ALw,right,TRUE
Ee3ozXx,PEjDx,26,28,7EANvZg4,7gGA5ALw,right,TRUE
EyZyqag,Ednpx,74,0,6gKOzlgQ,7gGA5ALw,right,TRUE
LOvD8yx,ga52g,88,58,1x5Aj9xK,7gGA5ALw,right,TRUE
L8d6yVL,EX5zg,28,39,bEX0ReEd,7gGA5ALw,left,TRUE
LR9ew1x,LBy6x,28,4,MxMYJJxr,7gGA5ALw,left,FALSE
x3lD3AL,gK6RE,6,47,l4EwdBgp,7gGA5ALw,right,TRUE
L8NzZlg,jL85E,27,37,7gGvdvEw,7gGA5ALw,left,FALSE
gkKomjg,LzlWg,47,14,0g7l8p1x,7gGA5ALw,right,TRUE
gJaw28E,x5Mox,68,21,PLly3QEM,7gGA5ALw,right,TRUE
xbwy8VL,LN7BE,97,20,RxYWlGEZ,7gGA5ALw,right,TRUE
LVKV8dE,L8j5g,76,11,pEPvQ2xM,7gGA5ALw,right,TRUE
EwOlBVE,Eyv2g,1,37,PLlZq3gM,7gGA5ALw,right,TRUE
g0QaYQx,Ednpx,93,40,RxYG3yEZ,7gGA5ALw,right,TRUE
LmGmN5g,x4Kwg,26,43,6gKym8LQ,7gGA5ALw,right,TRUE
LOylNlg,g0bML,48,57,rxbKXJLj,7gGA5ALw,left,TRUE
LOylNlg,g0bML,52,52,rxbKXJLj,7gGA5ALw,left,TRUE
xvp7RPE,EZpRx,89,59,vgrdzaqL,7gGA5ALw,right,FALSE
EP9Rqbg,g046g,30,50,zLVD96gY,pgWnMQEy,right,TRUE
L8oMjvx,L8j5g,52,47,pEPvQ2xM,RxYqkyxZ,right,TRUE
Ewle8wg,L80wL,11,1,yLQm00LD,GLOnmzxD,right,TRUE
gWNbjqE,xYG3E,94,23,yLQR11ED,GLOnmzxD,right,TRUE
ED2Y91x,EAnjg,6,51,3EeXR1L4,GLOnmzxD,right,TRUE
EjQG87L,LRJDL,123,6,Zgnk5Bxp,GLOnmzxD,right,TRUE
LlZmJZg,LzK4E,122,58,bEDwY9ML,GLOnmzxD,left,TRUE
LR9bOax,EAnjg,64,20,4EwkGarE,GLOnmzxD,right,TRUE
EDjNK9x,PEjDx,7,7,vgrJWYgk,GLOnmzxD,right,TRUE
LlZmJZg,LzK4E,124,22,3EeqQPE4,GLOnmzxD,right,TRUE
LlZmJZg,LzK4E,121,20,NEq3OOx2,GLOnmzxD,right,TRUE
EjQG87L,LRJDL,126,4,vgrJWYgk,GLOnmzxD,right,TRUE
LlZmJZg,LzK4E,125,51,NEq53vE2,GLOnmzxD,right,FALSE
gWp2yQx,goRvE,73,7,0g7wGkBg,GLOnmzxD,right,TRUE
gK13n9L,x67zL,92,48,pEPRdwxM,GLOnmzxD,right,TRUE
LpKjzAx,EqM6E,84,56,ZxvyM78g,GLOnmzxD,right,TRUE
EwB7VNL,Bx4AL,92,10,Zxvb52x0,GLOnmzxD,right,TRUE
L2DpaZg,LQy1L,89,33,Vg9O6zL3,GLOnmzxD,right,TRUE
ED2Y91x,EAnjg,69,18,vgrvOdYg,GLOnmzxD,right,TRUE
EjQG87L,LRJDL,124,37,ZxvqqDg0,GLOnmzxD,right,TRUE
EjQG87L,LRJDL,120,17,7g1qlbgm,GLOnmzxD,right,FALSE
EjQG87L,LRJDL,121,41,0LzQmvxz,GLOnmzxD,right,TRUE
LVmV0ax,EeAAW,90,11,3Eewm8rx,GLOnmzxD,right,TRUE
Ewap3wx,EeMKE,42,18,GL28Zq9g,GLOnmzxD,right,TRUE
LpZDYqg,gkvYq,68,23,GLR6aoDL,GLOnmzxD,right,TRUE
gaGQMwL,gKZ9E,23,55,0gJAZPEj,MxMY78xr,right,TRUE
LzKkk4E,Ew4Gg,4,37,0gJJw2gj,MxMY78xr,right,TRUE
g1zzRbx,gWKWg,79,50,0gJnw8gj,MxMY78xr,right,TRUE
xvD018E,EjYZL,33,8,yx6B6rx9,MxMY78xr,right,TRUE
EP3BRVL,LBAax,55,2,rxb5bagj,MxMY78xr,right,TRUE
LljA9Ag,LVJ1L,40,10,7gGAqDLw,MxMY78xr,right,TRUE
LBDQBPg,gWKWg,73,29,0gJnw8gj,MxMY78xr,right,TRUE
LQRr74E,gWKWg,69,22,0gJnw8gj,MxMY78xr,right,TRUE
LQwrbdg,JEy1E,53,56,PEjpr2x4,MxMY78xr,right,TRUE
LlJJMRg,EjYZL,54,5,3EenZ6g4,MxMY78xr,right,TRUE
xvWlb5L,0gJwx,28,17,bEDwnwL7,MxMY78xr,right,FALSE
LO1yP2g,PEjDx,64,57,17EAP7L4,MxMY78xr,right,TRUE
EPak12g,bg0Qx,87,34,PEjp48rx,MxMY78xr,right,TRUE
xMkRD3E,JEy1E,65,59,0LpX3eLd,MxMY78xr,left,TRUE
LNyP41x,bED4E,67,41,MxMq3nxr,MxMY78xr,right,TRUE
x6J4qmx,LVJ1L,40,25,yx6qkmg9,MxMY78xr,right,TRUE
EXqXMzg,Eq7px,50,4,QEZKoRge,MxMY78xr,left,TRUE
gJVjQ8g,NEdpE,32,2,yx6zY3x9,MxMY78xr,right,TRUE
g1mWkQg,PEjDx,60,22,17EAP7L4,MxMY78xr,right,FALSE
LQwrbdg,JEy1E,24,3,PEjpr2x4,MxMY78xr,right,TRUE
L2pYP9g,PEjDx,38,3,7EANvZg4,MxMY78xr,right,TRUE
EX1PXQg,PEjDx,43,34,17EAP7L4,MxMY78xr,right,TRUE
g0bpR7L,GLB6L,1,22,D7g14EmK,MxMY78xr,right,TRUE
gkye3JL,xMwnE,94,15,0g7mywLd,MxMY78xr,right,TRUE
x6J4qmx,LVJ1L,92,32,ZgnzZ5gp,MxMY78xr,right,FALSE
EAnnVKg,L2N6L,12,53,yx6z8ex9,yx6X4mE9,right,TRUE
xbDDvlE,ga52g,85,30,QEZ1P0Le,yx6X4mE9,left,TRUE
Eyvvlyg,Lp1BE,88,0,RxYW3YEZ,yx6X4mE9,right,TRUE
LRyyWvx,xvyDg,85,44,Vg9jn4x3,yx6X4mE9,right,TRUE
g7eenRL,gnlZL,61,48,NEqpq6L2,yx6X4mE9,right,TRUE
LOAAwlg,x35zE,22,44,bEX0ReEd,yx6X4mE9,left,FALSE
gGkm6eg,EZpRx,47,39,GLOyl5gD,yx6X4mE9,right,TRUE
LRW5Z1E,LQPkx,22,22,pgWB6KEy,RxYqyZxZ,right,FALSE
LVGw2OE,ga52g,76,12,QEZ1P0Le,RxYqyZxZ,left,TRUE
EAKy5bx,gKJaE,72,0,yx6eN3ng,RxYqyZxZ,right,FALSE
Ee6akXg,EykPx,24,50,pgWn2dEy,RxYqyZxZ,right,TRUE
xY7RMYE,EZpRx,37,7,GLOyl5gD,RxYqyZxZ,right,TRUE
LlW1R5x,xbaAg,83,4,JEyYnaEk,RxYqyZxZ,right,FALSE
LQ0mXwx,ga52g,28,29,QEZ1P0Le,RxYqyZxZ,left,TRUE
LOn6V5x,Ew8rg,76,55,7EAMo7E4,RxYqyZxZ,right,TRUE
Ey2wjyg,x4Kwg,45,18,6gKZ8mEQ,RxYqyZxZ,left,TRUE
gk55JpL,EZvzE,69,45,7g1BOQxm,RxYqyZxZ,right,TRUE
LBYrA1x,ga52g,28,57,GLm4J3xj,bEXDQVEd,right,FALSE
x3dNXzL,x4Kwg,79,32,YgkmvJLd,bEXDQVEd,right,TRUE
EwoPJVE,x35zE,47,36,VgaGMWLa,bEXDQVEd,left,TRUE
LRW5a7E,ga52g,14,1,QEZ1P0Le,bEXDQVEd,left,TRUE
gr5PQbE,xvyDg,33,24,MxM9Apxr,bEXDQVEd,right,TRUE
gGdVAex,xvyDg,35,41,0LzAO4xz,bEXDQVEd,right,TRUE
Ejdyzzx,xb18g,6,52,3EeAe5QE,bEXDQVEd,left,TRUE
EXqerjg,gWkdg,29,5,ZxvBXqx0,bEXDQVEd,right,TRUE
LRW5a7E,ga52g,85,13,QEZ1P0Le,bEXDQVEd,left,FALSE
gK185mL,x3ZQg,55,53,bEDwZzzL,bEXDQVEd,right,TRUE
LQWOV0g,g0JQL,58,10,PEjGr9g4,bEXDQVEd,right,TRUE
Eqp4mOL,LRkoE,82,20,PLlnWPAg,bEXDQVEd,right,TRUE
EyZ3ZXg,EZvzE,64,9,0gJZJ0gj,bEXDQVEd,right,FALSE
EdGBz5L,xvyDg,52,18,4Ew4zBgp,bEXDQVEd,right,TRUE
