match_id,team_id,minute,second,taker_id,keeper_id,foot,is_goal
xbWPpaL,g7lm3,27,17,qlln9jvkDl6Deev,qzD54elPnOeee,right,TRUE
x4j9DwE,xM28L,54,24,qV4De691lWOeedee,qzD54elPnOeee,right,TRUE
gWm04OL,LpVBg,47,52,qraRkKKnbZNeOeee,qzD54elPnOeee,right,TRUE
EZDOZzx,LNQzO,25,10,q7V1KdJMa24eeee,qzD54elPnOeee,right,TRUE
xYZvGGL,LmQ8R,13,40,ql6BO2AaqYevoev,qzD54elPnOeee,right,TRUE
gWm03RL,EAP9X,76,55,qOZ41nne187ee6,qzD54elPnOeee,right,TRUE
EylYajL,EDr4x,49,48,qJe7mOVyVGVeeee,qzD54elPnOeee,right,TRUE
LOwPP5L,g9Yz5,67,10,36lW762KG1MAAAAAA,qzD54elPnOeee,right,TRUE
EZDOZzx,LNQzO,15,26,q7V1KdJMa24eeee,qzD54elPnOeee,right,TRUE
EP4r9zE,ga72L,35,42,JJ64qR93oMZP37,qzD54elPnOeee,right,TRUE
LQWKOmg,EDr4x,11,40,qJe7mOVyVGVeeee,qzD54elPnOeee,right,FALSE
LBZpGOL,g7lm3,42,42,qlln9jvkDl6Deev,qzD54elPnOeee,right,TRUE
L2pVpPg,LpVBg,47,55,AJKQp8WlenjXXXXX7,qzD54elPnOeee,right,TRUE
EeJJ8Qg,LVJ1L,88,2,qGnorDpj4Y5eee,qW5bAOzk9Joee,right,TRUE
xMwPmJE,grJ5g,69,27,yYW0PZ1mlo,qW5bAOzk9Joee,right,TRUE
Ee6KAOg,gWKWg,73,32,qXarkvkPlGoeee,qW5bAOzk9Joee,right,TRUE
LQKGm6g,gWKWg,38,16,pWMlWzkWVQ3oBA,qW5bAOzk9Joee,right,TRUE
x6XX7nE,x490L,86,36,3lDbZejWa3pQAAA,qW5bAOzk9Joee,left,TRUE
LBABD1x,0gJwx,12,23,pWzpZnXk6jpo,qW5bAOzk9Joee,right,TRUE
gkJJqME,bED4E,83,34,qrZYPY3dB3QDO,qW5bAOzk9Joee,right,FALSE
xMkRenE,bED4E,25,18,Bd3j0vMPP3d,qW5bAOzk9Joee,right,TRUE
EdKKM2L,zLV6L,34,6,qJ2X14PQbv8veeeee,qW5bAOzk9Joee,right,TRUE
LNnnv9L,JEy1E,90,52,q7YKWqNe5p9veve,qW5bAOzk9Joee,left,TRUE
g0kemmE,6gKRE,28,46,q28Xybp2n06d,qW5bAOzk9Joee,right,FALSE
gkd74kx,JEy1E,73,25,qroWaaqkA52Oe,qW5bAOzk9Joee,left,FALSE
L8VKXJg,PEjDx,95,18,qV4BNaQlVQpeeee,qW5bAOzk9Joee,right,TRUE
x6l0knE,5x3zg,75,14,qr6NoGmP5bPOe,qWalPBQp7jvee,right,TRUE
xbyPnAg,grJ5g,19,45,yYW0PZ1mlo,qWalPBQp7jvee,right,TRUE
LO8PD3E,6gKRE,64,6,grdBwyyXl,qWalPBQp7jvee,left,TRUE
EeJJK6g,L28mg,11,48,q3OrnB30V5nebe7e,qAnBWW8p5qode,right,TRUE
EAvvVKg,L28mg,77,7,qDYaZ4o4yooeeee,q2PBwY5rMr77e,right,FALSE
gWmXv5L,LQK1g,77,30,qrKRblyD8jPveee,q2PBwY5rMr77e,right,FALSE
xMRPWeL,LBAax,66,20,q8RldObMRybee,q2PBwY5rMr77e,right,TRUE
gr1Yz3E,x490L,11,35,qJQePzBNMk2Deep,q2PBwY5rMr77e,right,TRUE
L8NJnzg,rxbAg,51,29,qr5NDmmo48aoeeee,q2PBwY5rMr77e,right,TRUE
xMRPWeL,LBAax,54,36,q8RldObMRybee,q2PBwY5rMr77e,right,TRUE
gr1Yz3E,x490L,73,55,qjQdGOKVwMWvee,q2PBwY5rMr77e,right,TRUE
gKyPYnL,g1MGg,32,27,qnZzQnPQrKde7ee,q2PBwY5rMr77e,left,TRUE
LVppmbg,EwbvL,87,27,qJQ9dblyY4Rveee,q2PBwY5rMr77e,left,TRUE
LVGXlOE,QEZRE,32,50,q8RldObMRybee,qdOkjaeeQw7ee,right,FALSE
Ee6Kepg,JEy1E,40,37,qwb28eNmzK7e,qdy6PbwvZ9dee,right,TRUE
grRl0Jg,Eq7px,93,23,qNGddBrJO47eeeO,qdy6PbwvZ9dee,right,FALSE
xbGPRVL,EwbvL,67,2,qJQePzBNMk2Deep,qdy6PbwvZ9dee,right,FALSE
gWYDKqL,EeM6E,64,14,qwnPvnJdpVbe,qdy6PbwvZ9dee,right,FALSE
grRl0Jg,Eq7px,95,44,q6OzWJmPq2WeeeO,qdy6PbwvZ9dee,right,FALSE
g1m80bg,g057x,21,13,qrqeeeZQ5BZDeeeee,qdy6PbwvZ9dee,left,TRUE
LQWXQ9g,LVJ1L,43,34,qrjmO3Zmj3KdeO,qdy6PbwvZ9dee,left,TRUE
g921Bwx,EwbvL,24,39,qYBnznpZlPmeeee,qdy6PbwvZ9dee,left,TRUE
LQQo6kL,EjYZL,86,3,qJzw7oQdbRBDoe,qdy6PbwvZ9dee,right,TRUE
g9p1r4E,LBAax,47,1,qwydXen1KRWeeeee,qdy6PbwvZ9dee,left,TRUE
gJnyy4g,gGvWE,18,20,JA16l04vzA8,qdy6PbwvZ9dee,right,FALSE
EwajJVx,g1MGg,56,47,qGGole10q43Deeeee,qdy6PbwvZ9dee,left,TRUE
EDOO7mL,pgWdx,85,54,q7YwqGPOpRbeeeeee,qdy6PbwvZ9dee,right,TRUE
gGyKGvL,EA7Dx,81,30,q56XnpVqm29eeeeee,qdy6PbwvZ9dee,right,TRUE
gkd77Xx,Vga2x,32,28,qGqNrQGq3Oeeee,qdy6PbwvZ9dee,right,TRUE
EAJYlag,pgWdx,45,38,3DP4YZXrd4AaAAA,qdy6PbwvZ9dee,right,FALSE
g0pe71g,LOp3E,70,49,ql5GP3WjA01eoeeee,qdy6PbwvZ9dee,right,TRUE
LQbbzkE,bg0Qx,27,12,qlGb60PleO5DDeeee,qdy6PbwvZ9dee,right,TRUE
LVpppmg,6gKRE,43,58,qwVN8GvNryDee,qdy6PbwvZ9dee,left,TRUE
LlKQrVx,g057x,36,53,qrjwrPP10B66eOee,qdy6PbwvZ9dee,right,TRUE
LQRr6VE,0LpBg,54,7,qlJKv61yP1eDeev,qdy6PbwvZ9dee,right,TRUE
L8V89Ag,EeM6E,72,26,qwnPvnJdpVbe,qdy6PbwvZ9dee,right,TRUE
EPrrjlx,gWKWg,88,5,qXarkvkPlGoeee,qdy6PbwvZ9dee,right,TRUE
EyWGNox,LR4yg,57,21,qlv0n6aVqjqveeeeee,qdy6PbwvZ9dee,right,TRUE
x4QnnkL,LQK1g,76,50,qD8Q0KVYkBKeeee,qdy6PbwvZ9dee,right,TRUE
Ee3PzDx,xY93x,43,1,qYq8Yar2OwWee,qdy6PbwvZ9dee,right,TRUE
gJyPBpE,Eq7px,27,8,q7kdWNmZlYeDe,qdy6PbwvZ9dee,left,FALSE
L8qqJVE,0gJwx,40,26,q807kw6Go967eeee,qdy6PbwvZ9dee,right,TRUE
LBl7a1g,g057x,99,2,qrjwrPP10B66eOee,qdy6PbwvZ9dee,right,TRUE
EPrrjlx,gWKWg,96,43,qGpM7mrq575Dee,qdy6PbwvZ9dee,left,FALSE
xv9D98g,LBAax,86,12,q7a3KD14Gljee,qdy6PbwvZ9dee,right,TRUE
EXDPvjE,gGvWE,3,1,qvezYrvlK47deee,qdy6PbwvZ9dee,left,FALSE
LVGXoOE,g0kPE,20,47,qamePpjZ7zeeeee,q4qw3wyjv5ede,right,TRUE
LzMee2x,EA7Dx,47,39,qrYmy6Kk26P6eeo,q4qw3wyjv5ede,right,TRUE
g7y8ZaL,EA7Dx,17,7,qreMzb7DWV4vee,q4qw3wyjv5ede,right,FALSE
xvwAAvL,xMwnE,83,33,q5b7mlkGlndeee,q4qw3wyjv5ede,right,FALSE
x69883g,bg0Qx,71,58,5b79AQn9pBe,q4qw3wyjv5ede,left,TRUE
EDZ8rMx,LznBL,48,1,rdq6Dj2v8jowl0,q4qw3wyjv5ede,right,TRUE
LlDR5dL,x490L,47,17,qrp2pdjrGn5eeee,q4qw3wyjv5ede,right,TRUE
xb5b2lg,0LpBg,46,43,qlJKv61yP1eDeev,q4qw3wyjv5ede,right,TRUE
xb5bDog,7gGeL,10,11,q70byVQWp10veee,q4qw3wyjv5ede,right,FALSE
g9Q8w2g,xMXpg,15,24,qY9a0Ryd7W0ee,q4qw3wyjv5ede,right,TRUE
LOvXYzx,Ew4Gg,20,41,qkp4M59vYqDbeee,q4qw3wyjv5ede,left,FALSE
xb5b2lg,0LpBg,68,45,qlJKv61yP1eDeev,q4qw3wyjv5ede,right,TRUE
L8zJpJg,EP3bL,9,11,q5w1nn6ml48eeeeee,q4qw3wyjv5ede,right,FALSE
LQZrV0E,QEZRE,49,4,qb23YbMqjJveeeeW,q4qw3wyjv5ede,right,TRUE
L2V1PQL,LNpOg,19,1,qKjmrNbwyrXeee,qQ8j3yANpjDee,right,FALSE
LBQqNOx,ga52g,53,16,qlXrk5Rvw4ReDe,qQ8j3yANpjDee,left,TRUE
x4QnGKL,bED4E,23,15,qrZYPY3dB3QDO,qQ8j3yANpjDee,right,TRUE
g085O1g,grv2g,54,39,EwD1KJ0dK,qQ8j3yANpjDee,right,TRUE
x3l9dWL,bED4E,39,58,qolVZAA1A56ed,qQ8j3yANpjDee,right,FALSE
gGlOZWx,LO5kl,80,58,qJklkPBM1Pbveeeee,qQ8j3yANpjDee,left,TRUE
LmyYXzL,LQK1g,74,47,qr4mVnXM9aAOeDe,qQ8j3yANpjDee,right,TRUE
LQ0Rz1x,PEjDx,51,5,L8jrZnAl,qQ8j3yANpjDee,right,FALSE
x5JR3bL,LVJ1L,49,39,qVlDlBlZe0pee7ee,qQ8j3yANpjDee,right,TRUE
Eqy7GvE,LNoDE,18,14,qrzk5zJYlY56e,qQ8j3yANpjDee,left,TRUE
EPkP4eL,GLB6L,70,33,GLBNRw6L,qQ8j3yANpjDee,right,TRUE
EjXoZZx,zLV6L,37,19,qjqkdpaaoe9eeee,qQ8j3yANpjDee,left,TRUE
gawp61L,L8j5g,59,28,qaZOD8j8dm0eeeee,qQ8j3yANpjDee,right,TRUE
Ewa2aKx,EAnag,13,16,qyQy381M9Xpe,qQ8j3yANpjDee,right,FALSE
EjQRz9L,gkjkE,124,19,qrXpa5Xm8ak6eee,qQ8j3yANpjDee,right,TRUE
gWmXNaL,zLV6L,36,14,qzMGW7eYjDbde,qQ8j3yANpjDee,right,TRUE
LO3p5yL,EqMWE,81,28,qOy3vlyd8lMeeeeede,qQ8j3yANpjDee,right,TRUE
Eqlvb7L,5x3zg,82,37,qr6NoGmP5bPOe,qQ8j3yANpjDee,right,TRUE
g72rO1E,6gKRE,17,31,qwb28eNmzK7e,qQ8j3yANpjDee,right,FALSE
LB395OE,EjYZL,6,10,qMbz1a3byqKeee,qQ8j3yANpjDee,right,FALSE
EjQRz9L,gkjkE,120,4,qkrwmr8dDQKbede,qQ8j3yANpjDee,right,TRUE
LzB6XWL,ga52g,93,32,qlXrk5Rvw4ReDe,qQ8j3yANpjDee,left,FALSE
x5nDB9L,GL2Qx,61,46,q2wbGKNXO3eeee,qQ8j3yANpjDee,right,FALSE
x4bZ4AE,PEjDx,81,46,L8jrZnAl,qQ8j3yANpjDee,right,TRUE
EjQRz9L,gkjkE,123,3,p5qw9M4YP1Vn,qQ8j3yANpjDee,right,TRUE
LBdNWPg,g79VL,85,24,q5Bk3GeGRN3eeee,qQ8j3yANpjDee,right,TRUE
EjQRz9L,gkjkE,121,19,qr2Ro1zXKV8Dee,qQ8j3yANpjDee,right,FALSE
EjXoZZx,zLV6L,92,19,qWqXK3WkV8Deeeee,qQ8j3yANpjDee,right,TRUE
gKBpZRE,Eyv2g,17,26,qJWdP5ObQQdeeee,qQ8j3yANpjDee,right,TRUE
EAvvRZg,GL2Qx,52,56,qBBkM6YO3vDeeeee,qQ8j3yANpjDee,right,TRUE
EjQRz9L,gkjkE,125,40,q5rA2Za7W60eeee,qQ8j3yANpjDee,left,TRUE
Eejz3Kg,Ew4Gg,61,44,qD9qJpVKGDDeeeeW,qQ8j3yANpjDee,right,TRUE
xY9mRpx,EDbrx,76,40,qX3qG3wrKN3pee,qQ8j3yANpjDee,right,TRUE
gKDOvZx,g1MGg,74,20,qr60D0BQYjDdOe,qQ8j3yANpjDee,left,TRUE
LldVwdL,GLB6L,85,34,GLBNRw6L,qreJVVomvP7dee,right,FALSE
g0bpZML,bED4E,84,16,Bd3j0vMPP3d,qreJVVomvP7dee,right,TRUE
x5NNzoL,bg0Qx,32,35,qJzwDmvQ928vDeepe,qreJVVomvP7dee,left,FALSE
EXMyjJg,EA7Dx,85,36,q56XnpVqm29eeeeee,qreJVVomvP7dee,right,FALSE
EdQZ8Zg,gGvWE,55,48,3DorD3JOZpWQAAA,qreJVVomvP7dee,right,FALSE
EXMyjJg,EA7Dx,29,46,qO8d4wyRAqrveee7e,qreJVVomvP7dee,left,TRUE
gnRRmBg,EeM6E,50,24,qRNYKne7Nn6ee7e,qreJVVomvP7dee,right,TRUE
xMQe4Jx,gWKWg,71,59,qXarkvkPlGoeee,qrGVmYM8ZjzOee,right,TRUE
x4ppKJx,Vga2x,80,59,qGqNrQGq3Oeeee,qrGVmYM8ZjzOee,right,FALSE
L8z10ng,zLV6L,5,38,qWqXK3WkV8Deeeee,qrGVmYM8ZjzOee,right,TRUE
LVppWZg,g057x,39,37,ADl6qO59Vvl6XaX,qrGVmYM8ZjzOee,left,TRUE
xv4kk8E,x3D9L,17,22,qX8N4y563l4eeeeee,qrGVmYM8ZjzOee,right,TRUE
xbGdDJL,GLB6L,70,15,qr6NoGmP5bPOe,qrGVmYM8ZjzOee,right,TRUE
xYKpOME,NEdpE,75,38,qw2WoJKZYvWee,qrGVmYM8ZjzOee,right,TRUE
xbGdDJL,GLB6L,29,3,qr6NoGmP5bPOe,qrGVmYM8ZjzOee,right,TRUE
LNnnVOL,EDbrx,45,50,envdlroNPYlpppr,qrGVmYM8ZjzOee,right,TRUE
LmG6v3g,gGvWE,84,46,qvezYrvlK47deee,qrGVmYM8ZjzOee,left,TRUE
xv4kk8E,x3D9L,38,18,qX8N4y563l4eeeeee,qrGVmYM8ZjzOee,right,TRUE
LQWX4wg,0gJwx,45,57,q807kw6Go967eeee,qrGVmYM8ZjzOee,right,TRUE
EXDZVQE,LVJ1L,51,55,qKq7o8lW9DJeeeee,qrGVmYM8ZjzOee,right,TRUE
EXqXMzg,EeM6E,47,50,qRNYKne7Nn6ee7e,qrGVmYM8ZjzOee,right,TRUE
x6Njynx,x490L,44,32,qDDB0YQyPrm6edeO,qrGVmYM8ZjzOee,right,TRUE
EeJG1Qg,LO83E,79,26,qrvXQ17r4p8OOeee,eA71QvaDDNAQpp,right,TRUE
EAZMeDg,EwkvE,52,8,JAoQnlz2KNW8777w,eA65Bn6O6VGrpp,right,TRUE
L8q4NvE,EwwvE,32,47,q7nvqm23pZeveee6e,eA65Bn6O6VGrpp,left,TRUE
x3YJylE,xYnYL,26,44,qP56Kv977p6edee,eA65Bn6O6VGrpp,left,TRUE
Ee6kQ1g,pEPeg,32,7,q0N1DYy5Yooeeee,eA65Bn6O6VGrpp,left,FALSE
g0bwYOL,jL85E,61,40,qPlrMDKOe7mee,eA65Bn6O6VGrpp,right,TRUE
xvw272L,LR2PL,39,56,qXWk97dlNk5ee,eA65Bn6O6VGrpp,right,FALSE
LldNrQL,EwkvE,39,49,3DP4YZXrd4AaAAA,eA65Bn6O6VGrpp,right,TRUE
g9j3Kwx,xYnYL,74,20,q7woDMjO2vbee,eA65Bn6O6VGrpp,right,TRUE
LO1Do6g,EwkvE,91,10,qA1Bp2B0q3Ddeeee,eA65Bn6O6VGrpp,right,TRUE
LO1Dmyg,Eqreg,17,22,qJj9JnvYAwVDeee,eA65Bn6O6VGrpp,right,TRUE
g7yNOBL,g7lwx,77,43,qZOky89VmM0eee,eA65Bn6O6VGrpp,left,TRUE
LpJv2wg,EwkvE,52,10,qA1Bp2B0q3Ddeeee,eA65Bn6O6VGrpp,right,TRUE
EXD3PVE,bEX0E,46,48,q5KKnyjevpbeee7,eA65Bn6O6VGrpp,right,TRUE
LBZb7PL,LNpOg,78,7,AdM1zqVWjqYX8X7,eA65Bn6O6VGrpp,left,TRUE
EZyJkWL,pEPeg,56,53,q7R1jGbR5rYDe,eA65Bn6O6VGrpp,right,TRUE
gWn6YnE,g0kjO,7,6,qrVkRo4ae2neeeeee,eA65Bn6O6VGrpp,right,TRUE
Lpq2dBE,bEX0E,2,31,qrQ0n3WXPjVvee,eA65Bn6O6VGrpp,right,TRUE
xvw272L,LR2PL,62,7,qvQvp30lNPbdeeeD,eA65Bn6O6VGrpp,right,FALSE
EZWVveg,xYnYL,54,9,qrvM40e9ORWDe,eA65Bn6O6VGrpp,right,FALSE
gJ4Xr0L,rxbAg,34,8,qjwkJpVyR99pee,eABz8kdm2VYrpp,right,TRUE
LzAQ3Gx,xbaAg,67,5,qYM3RvOGWaveeee,qrpw66e01Op6eW,right,FALSE
g17bA3L,LBoaE,72,23,qKjo1MeD8k3e6e7e,qr3bR6OapNjeee,left,TRUE
LmJjDRE,LQBbE,9,5,ybzmnORYwN9DXXyXX,APNMao60YeB6ZX,right,FALSE
g9p3w4E,LRkoE,93,50,qraXAqZvJz2eOeeee,APNMao60YeB6ZX,right,TRUE
EwoP5bE,xYAZx,61,24,qDn2XmaZNYJeeee,APNMao60YeB6ZX,right,FALSE
g9Or05L,ga52g,75,17,qlXrk5Rvw4ReDe,APNMao60YeB6ZX,left,TRUE
L8qrDmE,EjpDx,40,26,qXXmNnyOBDweeeeee,APNMao60YeB6ZX,left,TRUE
LOD6JRE,EjpDx,86,42,qXXmNnyOBDweeeeee,APNMao60YeB6ZX,left,TRUE
gG6RpAE,x4Kwg,40,34,q5lmY16Oveye6e,APNMao60YeB6ZX,left,TRUE
x5NrlbL,EeA6E,81,34,q7YbdjoD06ZDe,APNMao60YeB6ZX,right,TRUE
EwoP6BE,EeA6E,32,59,q7YbdjoD06ZDe,qrVdP1aGaozvWe,right,TRUE
LVvvjbL,x4Kwg,44,48,qrmG3lM69vVvee,qrVdP1aGaozvWe,right,TRUE
xvqWd3g,god0x,6,33,qGlpVXRqlWXeeee,qrVdP1aGaozvWe,left,TRUE
gJOkXwx,LVB6L,58,2,qraGy963JzQOeeeee,qrVdP1aGaozvWe,right,TRUE
grZnb2g,EeA6E,71,31,q7YbdjoD06ZDe,qrVdP1aGaozvWe,right,TRUE
goWpywg,LVB6L,52,36,qraGy963JzQOeeeee,qrVdP1aGaozvWe,right,TRUE
EqOPYDx,ga52g,71,31,qolVZAA1A56ed,qrVdP1aGaozvWe,right,TRUE
x4yypWL,EykPx,90,35,qR2YZVkqkqaeeee,qrVdP1aGaozvWe,left,TRUE
EXMaD0g,xvyDg,58,51,ql9dP6r5pdvDoe,qrVdP1aGaozvWe,right,TRUE
x3dN29L,gWkdg,46,37,qaWb99OdjbJbe7e,qrVdP1aGaozvWe,right,TRUE
Ll77DQx,EeA6E,59,12,q7YbdjoD06ZDe,qrVdP1aGaozvWe,right,TRUE
EyB72jg,EeA6E,25,39,q7YbdjoD06ZDe,qrVdP1aGaozvWe,right,TRUE
LQ0mjbx,ga52g,73,24,qlXrk5Rvw4ReDe,qrVdP1aGaozvWe,left,TRUE
LQM4ZbL,LBy6x,71,24,qrQM5X765rZDeeeee,qrVdP1aGaozvWe,left,FALSE
x6oo1rL,xMo8E,57,10,qYM3RvOGWaveeee,qrVdP1aGaozvWe,right,TRUE
gavvejx,gnlZL,24,56,qMobp8Q7ZNGeveb,qrVdP1aGaozvWe,right,FALSE
LVvvjbL,x4Kwg,17,13,qr7a44dpKkjeeee,qrVdP1aGaozvWe,right,FALSE
gJnmX4g,xblaE,27,51,qr9ZKPXYa2Jeeeo,qrVdP1aGaozvWe,left,TRUE
EenRJ1g,gWkdg,38,0,ql5vlOrry6keeee,qrVdP1aGaozvWe,left,TRUE
EZ1yydL,EDQYg,42,10,r65dwz3Z9w,qraO5OwK5RaDOe,right,TRUE
LRQ4G7x,x35zE,22,7,qrV6mN2VRm0OOe,qraO5OwK5RaDOe,right,TRUE
x3DVeAL,EZpRx,29,48,qkqMzP7rjAMe,qraO5OwK5RaDOe,right,TRUE
EjvyYGE,xvyDg,86,28,qraaaBkn5Mn6ee,qraO5OwK5RaDOe,right,FALSE
gWBBOqE,gWkdg,23,7,ql5vlOrry6keeee,qraO5OwK5RaDOe,left,FALSE
x30KKaL,xvyDg,25,12,qry40j27M48oee,qrkAq3YXRGJ6ee,right,FALSE
xY0jZpg,EZvzE,84,26,q5joMryG4NAeee,qrkAq3YXRGJ6ee,left,TRUE
LQ0mMdx,xblaE,64,51,qDZqdn3nJeOeeeee,qrkAq3YXRGJ6ee,right,TRUE
gkM9MXL,EZpRx,51,51,qkqMzP7rjAMe,qrkAq3YXRGJ6ee,right,TRUE
Ey7JWPx,gWkdg,30,35,ql5vlOrry6keeee,qrkAq3YXRGJ6ee,left,TRUE
L2nd8ZL,L2N6L,85,4,qr12Aej8zXOeeee,qrkAq3YXRGJ6ee,right,TRUE
x3bbymg,EZpRx,42,24,qQkb8vGP0J7eee,qrkAq3YXRGJ6ee,right,TRUE
x6mQmng,xvyDg,61,37,qNpbNnvNBVbeeeee,qrkAq3YXRGJ6ee,right,TRUE
x6mQy3g,xMo8E,95,35,qr4zPm4Y4ajWee,qrkAq3YXRGJ6ee,right,TRUE
Ey7Jlyx,x4Kwg,34,38,pjQAMpMqlajooo,qrkAq3YXRGJ6ee,left,TRUE
Ee7Dvrx,LBy6x,31,1,qraJk0YYqj8OWe,qrkAq3YXRGJ6ee,right,TRUE
g7bvyRE,xbaAg,90,22,qJ0PAdp2XaZDeee,qrkAq3YXRGJ6ee,left,FALSE
x5ooJqE,EZpRx,53,23,qQkb8vGP0J7eee,qrkAq3YXRGJ6ee,right,FALSE
EZARM0L,EZvzE,70,1,qr12Aej8zXOeeee,qrkAq3YXRGJ6ee,right,TRUE
xvqWd3g,LQBbE,35,25,q2wbGKNXO3eeee,qrkAq3YXRGJ6ee,right,TRUE
g7wMyag,EZvzE,93,1,q2wbGKNXO3eeee,qrbGRJnve66Oee,right,TRUE
Lp0YaoL,EykPx,86,38,qG0bkkRaG10ve,qrbGRJnve66Oee,left,FALSE
g92YYNx,L2OmE,76,5,qr3JyrAv1A5OOeeee,qrbGRJnve66Oee,right,FALSE
gGZpYAE,EeA6E,54,18,q7YbdjoD06ZDe,qrbGRJnve66Oee,right,TRUE
LOBpWkx,EeA6E,81,38,q7YbdjoD06ZDe,qrbGRJnve66Oee,right,TRUE
g0bKa7L,god0x,57,40,qXR0GqV8YyZeee,qrbGRJnve66Oee,right,TRUE
LpZN0Ag,bg0Qx,33,53,qJzwDmvQ928vDeepe,qrbGRJnve66Oee,left,TRUE
gkj6aAE,g0JQL,88,30,qwzNnp4jQDveeOee,qrbGRJnve66Oee,right,TRUE
L2vv26L,xblaE,61,42,qr9ZKPXYa2Jeeeo,qrbGRJnve66Oee,left,TRUE
LpZN0Ag,bg0Qx,93,36,qlpnKAr7qvVeDeeee,qrbGRJnve66Oee,right,TRUE
gJ4WMXL,xYAZx,91,33,qpP7BrDnG3oeeed,qrbGRJnve66Oee,right,TRUE
LzQPqax,bED4E,84,39,qolVZAA1A56ed,qrbGRJnve66Oee,right,TRUE
Ey9R3XE,EjpDx,25,47,qWjXvXAVmz6eeeee,qrbGRJnve66Oee,right,TRUE
g7bvw0E,gnlZL,34,59,qnyXlOq5jJDee,qrbGRJnve66Oee,right,FALSE
LN77BaE,EykPx,22,42,qG0bkkRaG10ve,qrbGRJnve66Oee,left,TRUE
EqG71ox,EZvzE,69,29,q5joMryG4NAeee,qrbGRJnve66Oee,right,TRUE
EwaNlBx,GL2Qx,57,12,qBBkM6YO3vDeeeee,qrbGRJnve66Oee,right,TRUE
LQWOX4g,Lp1BE,35,40,q7ydQyyXNnKveee,qrbGRJnve66Oee,right,FALSE
xvDqe7E,gkvzE,28,33,q7j80aqGpA9veve,qrRRR13NKb7OOe,right,TRUE
Lzqo7Wx,Ew8rg,47,19,qKRwmk8lonweb,qrRRR13NKb7OOe,right,TRUE
Lly6yVE,g7lXZ,26,23,qVGYKnzw356eeeeOee,qrRRR13NKb7OOe,right,TRUE
xvDqe7E,gkvzE,60,35,q7j80aqGpA9veve,qrRRR13NKb7OOe,right,TRUE
Edvd0vx,LmWMg,46,13,qpv83MzjOe1eee7ee,qrRRR13NKb7OOe,left,TRUE
xYVW0yL,EeA6E,88,56,q7YbdjoD06ZDe,qrRRR13NKb7OOe,right,FALSE
LQQD3bL,EDwaz,46,15,q5Ka7ozo6K1ebee,qrRRR13NKb7OOe,right,TRUE
EqyYKOE,g152Q,92,0,qVMz8OR8woeeeeeOee,qrRRR13NKb7OOe,right,TRUE
x6J552x,g1eJg,45,31,qkMmOOQ1R6oeeeeeeo,qrP6oRVR8DKvWe,right,TRUE
EAZ8j6g,EwbvL,19,1,q30NM5jyBPWee,qrP6oRVR8DKvWe,left,TRUE
LO3QQlL,L2OmE,66,22,qlV0vkZWjvreeeeee,qrP6oRVR8DKvWe,right,FALSE
EAZ8BQg,0LpBg,81,12,q1reMKK0zA1veee,qrP6oRVR8DKvWe,left,FALSE
Ewo65wE,xMwnE,57,34,qDovZoeYjnveeeee,qrP6oRVR8DKvWe,right,TRUE
LQjDDkE,LVB6L,75,50,q7An8VYMznDeeee,qrP6oRVR8DKvWe,right,TRUE
LRWj0PE,L2kmE,33,17,qJVnalNV6K06eeeee,qrmOWaWDa4yDWe,left,FALSE
LBQW02x,L2kmE,52,3,qJk7qqARG23Oeeeee,qrmOWaWDa4yDWe,right,FALSE
EwoM7vE,EZz0E,60,26,q71Zj43k2bvee,qrmOWaWDa4yDWe,left,TRUE
x3XrDvL,L2N6L,62,10,q5MBr8O12Qjeeeeeee,qrz83WblKa8vee,left,FALSE
LO1rG2g,xMo8E,25,10,qYM3RvOGWaveeee,qrz83WblKa8vee,right,TRUE
Lm0oyzx,EeA6E,69,13,q7YbdjoD06ZDe,qrz83WblKa8vee,right,TRUE
Ed56Xng,LQPkx,63,18,q5AXeQwWpZOeee,qrz83WblKa8vee,right,FALSE
gJaVV2E,ga52g,69,39,qlXrk5Rvw4ReDe,qrz83WblKa8vee,left,FALSE
g198kGg,EjpDx,40,18,qWjXvXAVmz6eeeee,qrz83WblKa8vee,right,TRUE
Eweqk8x,ga52g,74,59,qlXrk5Rvw4ReDe,qrz83WblKa8vee,left,FALSE
xM4BXJg,gWkdg,16,13,qJ9pZe1PlA2veee,qrz83WblKa8vee,right,TRUE
EqK3Kpx,EZpRx,33,29,qrOB0yw8WXOoeee,qrz83WblKa8vee,right,TRUE
x52KXeL,LQBbE,27,2,q2wbGKNXO3eeee,qrz83WblKa8vee,right,TRUE
gWmodqL,g9Z3x,18,41,qZpzX26o4eoedee,qrz83WblKa8vee,left,TRUE
gWmo3RL,EZvzE,91,44,qJopZo29oqVWee,qrz83WblKa8vee,right,TRUE
Eweqk8x,ga52g,60,27,qlXrk5Rvw4ReDe,qrz83WblKa8vee,left,TRUE
LlJ0Meg,LQBbE,63,20,ybzmnORYwN9DXXyXX,qrz83WblKa8vee,right,TRUE
Ed56Zvg,EDQYg,68,4,qJ2Wk4kJaYbDDee,qrz83WblKa8vee,left,TRUE
EX5RD0g,gWkdg,6,54,ql5vlOrry6keeee,qrz83WblKa8vee,left,FALSE
EA4VJ6L,EykPx,83,0,ejwVA9r7M84pppppp,qrz83WblKa8vee,right,TRUE
EXV96wx,gWOag,92,24,qJaG9rJp7bY6e,qrzQQ0P6WNedWe,right,TRUE
